HandRight.X;HandRight.Y;HandRight.Z;ElbowRight.X;ElbowRight.Y;ElbowRight.Z;HipCenter.X;HipCenter.Y;HipCenter.Z;HandLeft.X;HandLeft.Y;HandLeft.Z;ElbowLeft.X;ElbowLeft.Y;ElbowLeft.Z;
-0.03765885;-0.3608669;3.349803;0.09439135;-0.3249289;3.53986;-0.08891343;-0.4286274;3.538078;-0.1977596;-0.3671314;3.340824;-0.3038833;-0.3166568;3.559657;
-0.06236711;-0.3832942;3.3073;0.09451707;-0.3253359;3.539838;-0.08894023;-0.4286004;3.538003;-0.1986231;-0.3683974;3.344359;-0.3032782;-0.3182429;3.558487;
-0.030294;-0.3655202;3.348881;0.09466633;-0.3239;3.54018;-0.08890702;-0.4281616;3.537836;-0.199705;-0.3684333;3.34651;-0.3031016;-0.3181542;3.558487;
-0.03341638;-0.3652153;3.347965;0.09410715;-0.3238713;3.538969;-0.08892465;-0.4286666;3.537585;-0.19671;-0.3674432;3.336117;-0.3005729;-0.3197826;3.55466;
-0.03360295;-0.3646056;3.350765;0.09396853;-0.3231972;3.53925;-0.0890467;-0.428511;3.537799;-0.2003906;-0.3662835;3.338283;-0.3020709;-0.3180445;3.556701;
-0.03355888;-0.3650809;3.350221;0.09471272;-0.3236166;3.540829;-0.08903221;-0.428359;3.537638;-0.1980267;-0.3662509;3.338187;-0.3017675;-0.3181729;3.556207;
-0.03413754;-0.3649728;3.350039;0.09488014;-0.3229436;3.541151;-0.08899858;-0.4283325;3.537518;-0.192413;-0.3702233;3.338799;-0.302084;-0.3182542;3.556032;
-0.0616587;-0.3699608;3.321453;0.09319145;-0.3239636;3.538553;-0.08910783;-0.4279124;3.537022;-0.1917411;-0.3669156;3.331284;-0.3021179;-0.3178455;3.555836;
-0.05769355;-0.3766887;3.318351;0.0936012;-0.3240045;3.538944;-0.08913942;-0.4278913;3.536856;-0.1917306;-0.3669295;3.330857;-0.3012925;-0.3179159;3.55542;
-0.06330162;-0.3728448;3.324266;0.09372599;-0.324008;3.538633;-0.08907393;-0.4280744;3.536767;-0.2082988;-0.370977;3.346983;-0.3022284;-0.3195638;3.555768;
-0.04490015;-0.3794077;3.322869;0.09393357;-0.3243257;3.538589;-0.0889827;-0.4278706;3.53678;-0.199712;-0.3692632;3.338126;-0.3020734;-0.3202516;3.555184;
-0.0304457;-0.3978365;3.312814;0.09409975;-0.3249686;3.539042;-0.08878873;-0.4276778;3.536199;-0.197967;-0.3676289;3.334872;-0.3018104;-0.3222283;3.55388;
-0.03860737;-0.3678894;3.333876;0.09443066;-0.3249184;3.54014;-0.08874901;-0.4276502;3.536399;-0.1975082;-0.3680409;3.331172;-0.3012712;-0.3206938;3.554282;
0.002067644;-0.4613977;3.31757;0.09499303;-0.3251054;3.542152;-0.0887097;-0.4273943;3.536335;-0.1969649;-0.3690635;3.330486;-0.3016195;-0.3182311;3.554533;
0.003680307;-0.4523686;3.309986;0.09501383;-0.3242688;3.540363;-0.08881415;-0.4275665;3.536505;-0.1954677;-0.3681917;3.330473;-0.3009912;-0.3188856;3.554489;
0.003763521;-0.4519186;3.314282;0.0963596;-0.3226655;3.543442;-0.08912112;-0.427327;3.537191;-0.1945012;-0.3679003;3.32854;-0.3010097;-0.3189158;3.554454;
-0.04885665;-0.3599563;3.322295;0.09563848;-0.3219736;3.541215;-0.08909471;-0.4272724;3.537149;-0.1969754;-0.3669673;3.332959;-0.3005499;-0.3187134;3.553936;
-0.04700326;-0.3629003;3.32948;0.0948396;-0.3210913;3.540293;-0.08916744;-0.4272078;3.537124;-0.1941686;-0.3690846;3.336393;-0.2993082;-0.3190045;3.552908;
0.00269255;-0.4607333;3.315339;0.09364867;-0.3218592;3.539101;-0.08920038;-0.426864;3.537115;-0.1970508;-0.3670624;3.342512;-0.2993554;-0.319208;3.552182;
-0.06856148;-0.3623093;3.340986;0.09278974;-0.3233811;3.537159;-0.08924627;-0.4268885;3.537206;-0.1948099;-0.3653653;3.33735;-0.2995058;-0.3188769;3.552747;
-0.05982278;-0.3661138;3.343919;0.09249607;-0.3224232;3.537957;-0.08942804;-0.4268417;3.537068;-0.1987353;-0.3679762;3.342775;-0.2997215;-0.3208731;3.552694;
-0.05296267;-0.366744;3.335581;0.09236763;-0.3241834;3.538408;-0.08937781;-0.4270141;3.537171;-0.200803;-0.3686159;3.345128;-0.3029878;-0.3176205;3.557335;
-0.01637607;-0.4032569;3.274054;0.09244198;-0.3237087;3.537602;-0.0889334;-0.4272569;3.536687;-0.1993798;-0.3686804;3.344805;-0.3026687;-0.3167329;3.557309;
-0.02169567;-0.3768181;3.322909;0.09306715;-0.3228422;3.537953;-0.08914572;-0.4277738;3.536842;-0.2016568;-0.3690976;3.34755;-0.3021386;-0.318654;3.556202;
0.01688758;-0.3855384;3.346118;0.0930761;-0.3236662;3.538383;-0.08895282;-0.4276403;3.537285;-0.2058335;-0.3674929;3.353932;-0.3022615;-0.318329;3.556526;
-0.02950554;-0.3799866;3.312371;0.09301701;-0.3238835;3.538347;-0.0887885;-0.4280562;3.536379;-0.2012847;-0.3696714;3.342335;-0.3024231;-0.3185319;3.556325;
-0.03137394;-0.3727064;3.348994;0.09343725;-0.323796;3.542153;-0.08877726;-0.4280374;3.536396;-0.196732;-0.3714836;3.339779;-0.3024006;-0.317934;3.556974;
-0.0363209;-0.3664886;3.356001;0.09286314;-0.3214057;3.544291;-0.08898489;-0.4275922;3.536967;-0.2046478;-0.3739621;3.3481;-0.30378;-0.317812;3.558019;
-0.03804233;-0.3660867;3.348111;0.09327709;-0.3224703;3.543811;-0.08855702;-0.4265393;3.537059;-0.2010221;-0.3746738;3.346973;-0.3033023;-0.3194273;3.557158;
-0.03820557;-0.3653767;3.350471;0.09426162;-0.3222325;3.544986;-0.08862894;-0.4262782;3.537272;-0.2023404;-0.3726768;3.348651;-0.3031917;-0.3195643;3.557237;
-0.03958067;-0.3847737;3.32295;0.09507742;-0.3225305;3.546424;-0.08864983;-0.4262155;3.537638;-0.2005734;-0.3729579;3.348462;-0.303428;-0.319918;3.559626;
-0.05586604;-0.3734755;3.330279;0.09542701;-0.3217543;3.547528;-0.0890468;-0.4262575;3.537744;-0.200909;-0.3729079;3.348881;-0.3035469;-0.3202683;3.559912;
-0.03622455;-0.3655275;3.354858;0.09498249;-0.322131;3.547493;-0.08904859;-0.4259898;3.538231;-0.2017926;-0.3713351;3.348245;-0.303273;-0.321255;3.56023;
-0.03593203;-0.3656051;3.35485;0.09525426;-0.3229017;3.547459;-0.08894256;-0.426309;3.538395;-0.1974496;-0.3698535;3.338428;-0.303551;-0.3195516;3.561067;
-0.0359538;-0.3662468;3.352353;0.09312597;-0.3259047;3.543707;-0.08894624;-0.4264763;3.538733;-0.2002481;-0.3701096;3.342887;-0.3027794;-0.320147;3.560253;
-0.05757653;-0.3774484;3.321176;0.09298921;-0.3250021;3.543075;-0.08915982;-0.4273121;3.539094;-0.2034856;-0.3734375;3.352551;-0.3049136;-0.3179803;3.562534;
-0.05435381;-0.3780955;3.323538;0.09291292;-0.3246631;3.543155;-0.08902357;-0.4270231;3.538972;-0.206479;-0.3721835;3.357532;-0.3044055;-0.3178707;3.560184;
-0.0333649;-0.365725;3.362083;0.09383496;-0.3258531;3.54291;-0.08907519;-0.4275675;3.540663;-0.2074628;-0.3729758;3.360279;-0.3043965;-0.3183627;3.559784;
-0.0273501;-0.3992705;3.319822;0.09495333;-0.3246599;3.544141;-0.08922671;-0.427722;3.540752;-0.2033759;-0.372264;3.354682;-0.3030782;-0.3199463;3.55864;
-0.06323157;-0.3638563;3.329717;0.0951473;-0.3242446;3.544585;-0.08930725;-0.4278396;3.540833;-0.2038412;-0.3715507;3.355023;-0.3035751;-0.3180495;3.560156;
-0.09018449;-0.3453918;3.321284;0.09583171;-0.3265513;3.544049;-0.08941388;-0.4279496;3.541414;-0.2104591;-0.3727705;3.359775;-0.3048149;-0.317082;3.562104;
-0.04232138;-0.3581447;3.368779;0.09626662;-0.3262477;3.545774;-0.08941045;-0.4279;3.541464;-0.2109708;-0.3713109;3.35639;-0.3023131;-0.3161103;3.561555;
-0.03709134;-0.3662132;3.364028;0.09578831;-0.3260782;3.545748;-0.08934364;-0.4280103;3.541532;-0.2095073;-0.371257;3.354863;-0.30189;-0.3162892;3.561579;
-0.03798433;-0.3633724;3.365166;0.09573806;-0.3260837;3.545742;-0.08919744;-0.4277428;3.542008;-0.2056783;-0.3750815;3.353417;-0.3020182;-0.3172745;3.560203;
-0.03816163;-0.3637084;3.363376;0.09580217;-0.3252814;3.545903;-0.08889578;-0.4268169;3.543029;-0.200704;-0.3695949;3.341822;-0.3018466;-0.3167872;3.560538;
-0.03841366;-0.3636265;3.362351;0.09516402;-0.3258364;3.546075;-0.08860943;-0.4272752;3.542645;-0.2005565;-0.3699778;3.352903;-0.3016004;-0.3181978;3.559158;
-0.04173809;-0.4024874;3.314694;0.09489375;-0.3250449;3.546512;-0.08868744;-0.4273882;3.542644;-0.1873289;-0.3799829;3.318578;-0.3015645;-0.3181917;3.559185;
-0.04324842;-0.3997878;3.314043;0.09463608;-0.3251573;3.546314;-0.08873457;-0.4274788;3.542768;-0.1898351;-0.3640315;3.33767;-0.3019288;-0.3164182;3.56018;
-0.03971532;-0.3627267;3.363311;0.09460582;-0.3250395;3.547205;-0.08870587;-0.4279491;3.543074;-0.1937087;-0.3650981;3.340822;-0.3020967;-0.3174914;3.559742;
-0.03980034;-0.3615615;3.362928;0.09466667;-0.3250968;3.547331;-0.08852345;-0.4285075;3.543294;-0.2005086;-0.3684415;3.350417;-0.3009877;-0.3200219;3.559066;
-0.04035579;-0.361041;3.362461;0.09488922;-0.3245783;3.547009;-0.08844291;-0.4284855;3.543207;-0.201426;-0.3676696;3.352225;-0.3000945;-0.3205008;3.55741;
-0.04035424;-0.3611159;3.361714;0.0947502;-0.3268979;3.544076;-0.08862971;-0.4287883;3.543447;-0.2013672;-0.3685762;3.351278;-0.3003879;-0.320512;3.557596;
-0.08078186;-0.3493247;3.338307;0.09564338;-0.3270121;3.545101;-0.08863523;-0.4289302;3.543659;-0.2137007;-0.3700931;3.371811;-0.3004898;-0.3207157;3.557607;
-0.02107985;-0.3924533;3.319895;0.09599022;-0.3273816;3.54608;-0.08886994;-0.4281152;3.543735;-0.1798033;-0.3811345;3.319081;-0.3004689;-0.3200856;3.558755;
-0.06086749;-0.3734921;3.321822;0.09585283;-0.3272117;3.546356;-0.08885904;-0.4285851;3.544034;-0.1992891;-0.372751;3.354949;-0.3001691;-0.3200783;3.55876;
0.004563887;-0.4506564;3.317213;0.09637186;-0.3273463;3.550144;-0.08891811;-0.4285848;3.543997;-0.1991365;-0.3727255;3.354934;-0.2997149;-0.3206064;3.558729;
-0.04044898;-0.3627633;3.383551;0.09549031;-0.3284777;3.547046;-0.08886748;-0.4286445;3.5441;-0.2052348;-0.3753017;3.365509;-0.3019798;-0.3196476;3.559733;
-0.04020704;-0.3598212;3.371225;0.09414787;-0.3316528;3.542896;-0.08910251;-0.4280117;3.544867;-0.2065274;-0.3749605;3.365304;-0.3019646;-0.3199856;3.560238;
-0.0413084;-0.358994;3.362814;0.09544287;-0.3291765;3.545509;-0.08892503;-0.4282502;3.545102;-0.2022136;-0.3731978;3.359909;-0.3017055;-0.3194017;3.559609;
-0.04132649;-0.3657486;3.344304;0.09543697;-0.3294009;3.544783;-0.08892941;-0.4285672;3.545174;-0.2052983;-0.3735971;3.364469;-0.3015349;-0.3190497;3.559892;
-0.003013421;-0.4690626;3.327107;0.09594931;-0.3284649;3.546103;-0.08923221;-0.4292726;3.545119;-0.2070854;-0.3720493;3.367079;-0.3027881;-0.3188154;3.563239;
-0.03688551;-0.3591538;3.35838;0.09620874;-0.3283699;3.546232;-0.08917578;-0.429252;3.545097;-0.2089398;-0.3744612;3.366969;-0.3028072;-0.3187301;3.5636;
-0.03688207;-0.358981;3.358569;0.09678241;-0.3274;3.547484;-0.08904994;-0.4291208;3.54567;-0.2182643;-0.3804685;3.341646;-0.3025537;-0.3197162;3.562084;
-0.08040183;-0.3465461;3.32406;0.09665899;-0.3274389;3.547516;-0.08907402;-0.4292784;3.545757;-0.2075452;-0.3728421;3.367419;-0.3027151;-0.3196149;3.56218;
0.004521417;-0.4530191;3.313797;0.09577775;-0.3291756;3.546787;-0.0890241;-0.4294303;3.545759;-0.2065184;-0.3746148;3.362081;-0.302964;-0.3179984;3.563333;
-0.05130835;-0.3578728;3.375455;0.09543408;-0.3289369;3.546462;-0.08896883;-0.4293467;3.545599;-0.2032454;-0.3750714;3.351685;-0.3033432;-0.3189178;3.562104;
-0.08960097;-0.3275302;3.352757;0.09526653;-0.3291068;3.54577;-0.08885026;-0.429455;3.545578;-0.204179;-0.3747955;3.353706;-0.302738;-0.3185225;3.562505;
-0.04599229;-0.3621311;3.360714;0.09560129;-0.329158;3.545455;-0.08920956;-0.4299776;3.545474;-0.2010831;-0.3718676;3.347101;-0.3023112;-0.3185873;3.562502;
-0.1068567;-0.3611394;3.289913;0.09558915;-0.3290743;3.545475;-0.08946673;-0.4300804;3.545417;-0.2009002;-0.3715324;3.348593;-0.3004537;-0.3248827;3.557103;
-0.04038342;-0.3636899;3.344641;0.09573063;-0.3288009;3.545267;-0.08937365;-0.4300286;3.545692;-0.1993046;-0.4186718;3.31359;-0.2999568;-0.3247923;3.557245;
-0.1167104;-0.3434855;3.303614;0.09570259;-0.3285288;3.545539;-0.08941541;-0.42992;3.545794;-0.2042451;-0.3764511;3.369781;-0.300189;-0.3256276;3.558716;
-0.05384323;-0.3905422;3.325557;0.09579816;-0.3277733;3.544528;-0.08942398;-0.4296919;3.546211;-0.1991244;-0.3741018;3.359326;-0.3001218;-0.3253626;3.557761;
-0.04147484;-0.3618643;3.367743;0.09485227;-0.3273917;3.543697;-0.08940384;-0.4297282;3.546215;-0.2017463;-0.3745242;3.36116;-0.3001447;-0.322422;3.558778;
-0.04090937;-0.3632882;3.360383;0.09539435;-0.3250469;3.544816;-0.08939274;-0.4297126;3.546269;-0.2065965;-0.3743982;3.363703;-0.299126;-0.3237366;3.556149;
-0.04091224;-0.3632278;3.360419;0.09560183;-0.3233311;3.546065;-0.08939772;-0.4297057;3.546413;-0.1994038;-0.366131;3.340295;-0.2996157;-0.3228748;3.557878;
-0.03733304;-0.3649715;3.352374;0.09561172;-0.3232818;3.546686;-0.08929824;-0.4296062;3.546031;-0.1992155;-0.3665835;3.341127;-0.3011944;-0.3207531;3.561262;
-0.03960136;-0.3646239;3.34612;0.09548998;-0.3235856;3.545843;-0.08918135;-0.4297326;3.545976;-0.195879;-0.3687984;3.339823;-0.3003177;-0.3231526;3.559552;
-0.04005346;-0.3646493;3.345722;0.09646681;-0.320955;3.548759;-0.08934436;-0.4295092;3.546058;-0.1401129;-0.3747782;3.258263;-0.3004327;-0.3234345;3.559818;
-0.07934563;-0.3690039;3.322323;0.09715322;-0.3218717;3.547632;-0.08926383;-0.4297431;3.546176;-0.1796802;-0.3996537;3.3121;-0.3003064;-0.3237158;3.560091;
-0.04995306;-0.3631432;3.343778;0.09255071;-0.3268642;3.542389;-0.08934357;-0.4297505;3.546233;-0.2011639;-0.3681869;3.34289;-0.3002286;-0.323356;3.560827;
-0.04821021;-0.3634077;3.340304;0.09311409;-0.3253722;3.54646;-0.08939342;-0.4296549;3.546386;-0.2087241;-0.3716351;3.364789;-0.30036;-0.3221129;3.562777;
-0.02382041;-0.371291;3.315487;0.09195722;-0.3278547;3.54353;-0.0897373;-0.4296134;3.546385;-0.2008306;-0.3677153;3.341718;-0.3016054;-0.322506;3.563041;
-0.02894367;-0.373062;3.349428;0.09420061;-0.3298973;3.543602;-0.08986491;-0.4298526;3.546742;-0.2011347;-0.3728649;3.349839;-0.3060088;-0.3211724;3.564867;
-0.03419964;-0.3649663;3.355453;0.09390471;-0.3310332;3.542753;-0.08963448;-0.4291602;3.546641;-0.2041833;-0.3718114;3.35778;-0.3051262;-0.3237649;3.563912;
-0.03760106;-0.3626536;3.358229;0.09383945;-0.3310252;3.54275;-0.08960393;-0.4293032;3.54665;-0.1987471;-0.3700127;3.346861;-0.3038295;-0.3246084;3.563324;
-0.03996509;-0.3670425;3.348749;0.09629473;-0.3281095;3.549452;-0.08959737;-0.4293171;3.546654;-0.2008135;-0.3704734;3.348135;-0.3040406;-0.3239248;3.563267;
-0.03981937;-0.3672266;3.349471;0.09639291;-0.3275917;3.549101;-0.08970665;-0.4293353;3.546666;-0.1999748;-0.3708351;3.344558;-0.3017777;-0.3258902;3.560074;
-0.03552778;-0.3671255;3.354238;0.09661871;-0.3274709;3.550582;-0.0895052;-0.4293146;3.54672;-0.1982805;-0.3695208;3.345549;-0.3017083;-0.326176;3.560198;
-0.03279778;-0.3722678;3.354511;0.096625;-0.3291655;3.547581;-0.0888136;-0.4297442;3.546641;-0.202958;-0.3722389;3.359818;-0.3023663;-0.3253669;3.561321;
-0.0328982;-0.3712578;3.35395;0.09771185;-0.3269351;3.553801;-0.08861577;-0.42984;3.546182;-0.206097;-0.370858;3.362734;-0.3031191;-0.3231019;3.563635;
-0.03632769;-0.3701171;3.349172;0.09616037;-0.3260911;3.551011;-0.08854042;-0.4296626;3.546038;-0.1971598;-0.3701475;3.349065;-0.3004627;-0.3241018;3.558092;
-0.03967157;-0.3711293;3.342865;0.09631009;-0.3256488;3.551656;-0.08853588;-0.4297046;3.54594;-0.1795052;-0.381395;3.316363;-0.3005197;-0.3243306;3.558167;
-0.0341729;-0.3690056;3.363703;0.09593707;-0.3248524;3.551668;-0.08848922;-0.4297377;3.545961;-0.2071532;-0.373841;3.365697;-0.3014534;-0.3260079;3.558558;
-0.04924897;-0.3937337;3.322168;0.09596325;-0.324638;3.551686;-0.08870588;-0.4298578;3.546148;-0.1879688;-0.419871;3.32359;-0.3017484;-0.3249627;3.560997;
-0.03746573;-0.3712589;3.346511;0.09641409;-0.3280644;3.545498;-0.08876496;-0.4297628;3.545712;-0.1922306;-0.3728252;3.348382;-0.3019973;-0.3235755;3.560063;
-0.01633082;-0.3964871;3.331447;0.09619699;-0.3274884;3.545757;-0.08883273;-0.429662;3.545661;-0.1985591;-0.3714586;3.353905;-0.301845;-0.3227206;3.560277;
0.06197618;-0.4734221;3.309151;0.09568903;-0.3276254;3.545631;-0.08891945;-0.429965;3.544908;-0.2021047;-0.3704149;3.351729;-0.3015474;-0.3233338;3.559728;
-0.03972077;-0.3755821;3.333113;0.09544953;-0.3265534;3.545441;-0.0887845;-0.4297889;3.544368;-0.1999145;-0.3711972;3.351725;-0.3012587;-0.3220276;3.560177;
0.03225285;-0.4745294;3.319186;0.09707728;-0.3277816;3.547997;-0.08881998;-0.4299181;3.544353;-0.1950706;-0.3721969;3.338152;-0.3014421;-0.3200788;3.560931;
-0.04836807;-0.3805;3.33787;0.09737133;-0.3271864;3.548118;-0.08881893;-0.4300724;3.544165;-0.2060725;-0.4274646;3.320333;-0.3016312;-0.3201254;3.56071;
-0.04740334;-0.3796835;3.33685;0.09678808;-0.3288574;3.544282;-0.08864711;-0.430368;3.543167;-0.186814;-0.3896697;3.314147;-0.3020511;-0.3205374;3.560206;
-0.04793205;-0.3703701;3.350652;0.09676301;-0.3295795;3.54309;-0.08862386;-0.430403;3.543169;-0.190069;-0.3960616;3.318233;-0.3020212;-0.3205999;3.560055;
-0.04802962;-0.3701671;3.349994;0.09675211;-0.3298067;3.543079;-0.08863481;-0.4303809;3.543216;-0.2147637;-0.373379;3.369311;-0.3019337;-0.3206876;3.559908;
-0.03963661;-0.3712592;3.351687;0.09694987;-0.3296523;3.543154;-0.08864253;-0.4303314;3.543187;-0.211089;-0.372959;3.366597;-0.3020018;-0.3195232;3.559432;
-0.03847726;-0.3716934;3.351379;0.09710048;-0.3295342;3.542442;-0.08862795;-0.4291431;3.543308;-0.1978238;-0.375575;3.337406;-0.3020695;-0.3184963;3.563024;
-0.05226108;-0.3993249;3.306897;0.09734892;-0.3295352;3.542092;-0.08844445;-0.4292271;3.54314;-0.1477209;-0.4048359;3.34601;-0.3020681;-0.3184354;3.562975;
-0.03106846;-0.3727726;3.35385;0.09831394;-0.3319407;3.537101;-0.08842264;-0.4292466;3.543019;-0.1834109;-0.366911;3.349142;-0.3020105;-0.3175677;3.563116;
-0.03972196;-0.3710282;3.34179;0.09763048;-0.331895;3.536729;-0.08859562;-0.4289032;3.542479;-0.1838627;-0.3671799;3.346792;-0.3004333;-0.3218274;3.560456;
-0.04472516;-0.4108033;3.295953;0.09618342;-0.3280996;3.536204;-0.08869497;-0.4290343;3.542175;-0.1968599;-0.3668542;3.350876;-0.3009493;-0.3211667;3.560152;
-0.03983251;-0.3725055;3.334444;0.09519887;-0.3263064;3.536606;-0.08875871;-0.4289448;3.542086;-0.1996185;-0.3681486;3.348799;-0.3009416;-0.3211656;3.560217;
-0.04019133;-0.3724195;3.334504;0.097892;-0.3248129;3.540541;-0.08794964;-0.4286945;3.541427;-0.2009471;-0.3681427;3.349361;-0.3008763;-0.3202618;3.560384;
0.01630373;-0.4585954;3.308608;0.09882333;-0.3251837;3.540156;-0.08791793;-0.4287205;3.541377;-0.2007961;-0.3684472;3.348371;-0.3003584;-0.3185243;3.560727;
0.004128681;-0.4546555;3.30957;0.09830261;-0.3257755;3.539096;-0.08799434;-0.4290044;3.540925;-0.2018351;-0.3689143;3.348337;-0.300364;-0.3185028;3.56073;
-0.03054704;-0.3733152;3.325788;0.09974718;-0.3238295;3.539884;-0.08788926;-0.4288643;3.54065;-0.1958603;-0.3685446;3.341744;-0.3005694;-0.3195319;3.56048;
-0.01373423;-0.4468144;3.316442;0.09977572;-0.3238513;3.539994;-0.08784509;-0.4289422;3.540437;-0.1956325;-0.3692404;3.341419;-0.3010814;-0.3207025;3.559199;
-0.01973835;-0.4367256;3.313995;0.09963363;-0.323713;3.539875;-0.08780782;-0.4289097;3.540275;-0.1963096;-0.3702997;3.341302;-0.3011404;-0.320524;3.559319;
-0.01373468;-0.4375249;3.311004;0.09966823;-0.3235839;3.539656;-0.08794466;-0.4288919;3.540174;-0.1958378;-0.3691534;3.341226;-0.3007455;-0.3210933;3.557797;
-0.03853298;-0.3722603;3.332418;0.09946146;-0.3234167;3.539513;-0.0884589;-0.4298836;3.539321;-0.1958474;-0.3707232;3.34432;-0.3003593;-0.3244265;3.554586;
-0.04357939;-0.4020959;3.295342;0.09889595;-0.3234408;3.53906;-0.08882576;-0.4300999;3.539153;-0.1953897;-0.3684772;3.335921;-0.3007543;-0.3213515;3.557018;
-0.03282498;-0.3774776;3.328405;0.09919854;-0.3240274;3.539791;-0.08845724;-0.4296171;3.538753;-0.2049909;-0.366135;3.348423;-0.3005547;-0.3207165;3.555454;
-0.03933871;-0.3728364;3.322382;0.09780864;-0.3237347;3.538259;-0.08847312;-0.4295397;3.538766;-0.2055929;-0.3678131;3.351459;-0.3007049;-0.3202764;3.556205;
-0.07510999;-0.3726048;3.271985;0.08629596;-0.3380261;3.523293;-0.08834863;-0.4292474;3.538806;-0.1986424;-0.3693084;3.337072;-0.3006315;-0.3196539;3.556114;
-0.04730643;-0.3683469;3.311929;0.0941665;-0.3308619;3.535208;-0.08834288;-0.4292609;3.538759;-0.1989588;-0.3715247;3.337896;-0.3015139;-0.3190241;3.557492;
-0.0174698;-0.4160756;3.305604;0.09438372;-0.330503;3.535281;-0.08835614;-0.4294665;3.537187;-0.2058502;-0.3723642;3.3522;-0.3018124;-0.3190233;3.557808;
-0.02526167;-0.4071336;3.305434;0.09595551;-0.3308527;3.535959;-0.08835731;-0.4295234;3.537251;-0.2007926;-0.3734818;3.346685;-0.3016918;-0.3177402;3.55712;
-0.06782772;-0.3764467;3.320552;0.09711791;-0.3272275;3.535278;-0.08840603;-0.429379;3.537316;-0.2002442;-0.373161;3.347127;-0.301415;-0.3182835;3.556309;
0.0006154403;-0.4468858;3.302042;0.09665986;-0.3272567;3.536098;-0.08864518;-0.4297171;3.53719;-0.200063;-0.3731559;3.347526;-0.3012819;-0.3174026;3.558078;
-0.04561702;-0.3641674;3.34639;0.09628107;-0.3433147;3.526529;-0.08849587;-0.4296747;3.53734;-0.1975607;-0.3731737;3.347091;-0.3015884;-0.3178039;3.558561;
-0.04307485;-0.3681286;3.335209;0.09759323;-0.3331077;3.535107;-0.08910142;-0.4292384;3.536941;-0.1973557;-0.3739333;3.347006;-0.3018178;-0.317904;3.55803;
-0.007107639;-0.3866935;3.335267;0.09761553;-0.3323319;3.534654;-0.0891657;-0.4292469;3.537026;-0.20828;-0.3722098;3.360633;-0.3017198;-0.3188736;3.557543;
-0.03537337;-0.3707159;3.329711;0.09778295;-0.3311073;3.534893;-0.08877776;-0.4298636;3.537285;-0.1982324;-0.3677539;3.340458;-0.3028336;-0.3166567;3.558452;
-0.03746666;-0.371163;3.326494;0.09844999;-0.3305524;3.536214;-0.08893837;-0.4297933;3.537245;-0.1994188;-0.3669819;3.341722;-0.3017098;-0.3183794;3.556901;
-0.02798365;-0.4225265;3.293712;0.09795125;-0.3292194;3.536678;-0.08879923;-0.4298377;3.537284;-0.2066805;-0.3701334;3.358195;-0.3017632;-0.3190711;3.556818;
-0.03547258;-0.3669274;3.344716;0.09785992;-0.3289252;3.536074;-0.08868452;-0.4298453;3.537441;-0.2077184;-0.370171;3.361838;-0.3024431;-0.3188732;3.559269;
-0.0354686;-0.3675382;3.346617;0.09753398;-0.328567;3.536088;-0.08914323;-0.4296354;3.53808;-0.1925508;-0.36779;3.338017;-0.3024995;-0.3190565;3.559394;
-0.03908338;-0.3676688;3.348934;0.09753817;-0.3286252;3.536448;-0.08897096;-0.4291563;3.537918;-0.1957021;-0.3692032;3.34111;-0.3017461;-0.3183465;3.559254;
-0.04232728;-0.3663907;3.353432;0.09736679;-0.3285438;3.536559;-0.08849102;-0.4292097;3.538112;-0.1959574;-0.3715116;3.345238;-0.3018522;-0.3183041;3.559108;
-0.04221524;-0.3663402;3.353377;0.09707218;-0.3281885;3.536782;-0.08867219;-0.429378;3.538674;-0.2071683;-0.3760048;3.360362;-0.3027155;-0.3175783;3.560074;
-0.0407938;-0.3667003;3.348798;0.09666576;-0.328618;3.536754;-0.08875335;-0.4293612;3.538716;-0.2069573;-0.3778884;3.361074;-0.3033457;-0.3168769;3.560297;
-0.04186603;-0.3669317;3.351834;0.09657406;-0.3286142;3.537383;-0.08887881;-0.429552;3.538781;-0.2058032;-0.3778664;3.360897;-0.3036855;-0.3178867;3.560642;
-0.001658816;-0.4643897;3.315956;0.09685134;-0.3283983;3.539326;-0.08897505;-0.4294896;3.538984;-0.19376;-0.3731486;3.345309;-0.3032089;-0.3174324;3.560529;
-0.04005755;-0.3692707;3.363601;0.09605052;-0.328386;3.539472;-0.08875275;-0.4286243;3.538991;-0.1975186;-0.3724324;3.347077;-0.3013819;-0.3172734;3.560569;
-0.04080458;-0.3686049;3.3571;0.09596391;-0.3285898;3.539576;-0.08881427;-0.4289672;3.539273;-0.1890912;-0.3873654;3.318035;-0.3023357;-0.3181973;3.561019;
-0.04213167;-0.3673703;3.353014;0.09634652;-0.3287169;3.540881;-0.08891171;-0.4287515;3.539332;-0.2032267;-0.3693826;3.356683;-0.3022061;-0.3178025;3.560724;
-0.1126031;-0.3564198;3.311431;0.09634817;-0.3283484;3.541145;-0.08892574;-0.4284841;3.539585;-0.1942964;-0.3669536;3.348813;-0.3023058;-0.3169882;3.56133;
-0.03752846;-0.3691871;3.331676;0.09473439;-0.3333816;3.537473;-0.08909726;-0.4285841;3.539673;-0.1998582;-0.366213;3.353875;-0.3024345;-0.3176326;3.561533;
-0.04371298;-0.3631248;3.343126;0.09453584;-0.3319257;3.538345;-0.08878486;-0.427512;3.540255;-0.204828;-0.371173;3.360074;-0.3011303;-0.3172963;3.562477;
