0.5403097; 0.06271216; 1.764402
0.5458702; 0.06126733; 1.756411
0.5656797; 0.05795716; 1.732044
0.5741675; 0.05833864; 1.717177
0.5852439; 0.0628982; 1.693618
0.5931511; 0.06836241; 1.667118
0.5966753; 0.0719746; 1.642715
0.5993461; 0.07653435; 1.615398
0.5939816; 0.08033222; 1.589768
0.588117; 0.08305581; 1.562853
0.5797442; 0.08416052; 1.533348
0.5739635; 0.08641952; 1.506411
0.5684159; 0.08678979; 1.479998
0.5642372; 0.08501586; 1.461737
0.5592301; 0.08376975; 1.443814
0.554641; 0.08188371; 1.428087
0.550583; 0.07965988; 1.416268
0.5471371; 0.07597038; 1.407151
0.5438288; 0.07033253; 1.398461
0.5417233; 0.06438329; 1.390334
0.5390406; 0.06126392; 1.387927
0.5364321; 0.05829718; 1.386764
0.536114; 0.05789416; 1.385871
0.5363346; 0.05821354; 1.385124
0.536557; 0.06097123; 1.383798
0.5372322; 0.06590716; 1.383472
0.5381516; 0.07117739; 1.384523
0.5390205; 0.07680519; 1.387179
0.5398186; 0.08077441; 1.39213
0.5424467; 0.08353566; 1.399282
0.5456268; 0.08470448; 1.409505
0.5500891; 0.08608869; 1.421069
0.5601922; 0.08908944; 1.436957
0.5742192; 0.09530076; 1.452998
0.5869504; 0.1019712; 1.472803
0.5989746; 0.1095843; 1.495958
0.6064212; 0.1165618; 1.515918
0.6103481; 0.1232697; 1.541885
0.6132989; 0.1288449; 1.566918
0.6161184; 0.1314322; 1.601916
0.6178777; 0.1328199; 1.621859
0.6201707; 0.1272016; 1.661997
0.6230778; 0.1244954; 1.681773
0.6274204; 0.1143217; 1.724629
0.6261724; 0.1054621; 1.759058
0.6288676; 0.1011751; 1.783347
0.6366767; 0.09036335; 1.82874
0.6384483; 0.08656727; 1.863052
0.6410421; 0.07961766; 1.901645
0.6449784; 0.07959182; 1.928629
0.6503977; 0.0798646; 1.980368
0.6540086; 0.08762166; 2.010049
0.6540207; 0.1069572; 2.046316
0.6545215; 0.1261256; 2.080884
0.6413243; 0.1508713; 2.112452
0.6289874; 0.177984; 2.141078
0.610755; 0.2080621; 2.16338
0.5900958; 0.2431844; 2.191804
0.5793387; 0.2747592; 2.212622
0.5680012; 0.2963785; 2.230139
0.5481851; 0.3179708; 2.267651
0.5414691; 0.3291882; 2.285932
0.5324724; 0.3357301; 2.315813
0.5353857; 0.3374363; 2.33498
0.538711; 0.3279696; 2.357915
0.5506467; 0.3064684; 2.387508
0.5635216; 0.2845236; 2.399456
0.5885354; 0.2577741; 2.415498
0.6035634; 0.2040641; 2.433808
0.6281936; 0.1479249; 2.452035
0.6393387; 0.1080725; 2.465292
0.6684817; 0.0216853; 2.488951
1.131195; -0.05878028; 2.396497
0.8090677; -0.3523182; 2.492501
0.9626436; -0.2976799; 2.584413
0.9237919; -0.3442676; 2.494078
0.9238696; -0.3455594; 2.498194
0.9849938; -0.2672213; 2.606284
0.9669846; -0.3695289; 2.539335
0.9869835; -0.332802; 2.606923
0.6416166; -0.2475055; 2.659581
0.691709; -0.2092496; 2.628126
0.7264146; -0.2020868; 2.712515
0.746134; -0.1774457; 2.694666
0.7660338; -0.1320955; 2.724092
0.7697263; -0.1183994; 2.735257
0.7827694; -0.06256177; 2.753525
0.7912456; -0.03455856; 2.765055
0.7924226; 0.01051616; 2.803464
0.7950652; 0.0370108; 2.814235
0.7971469; 0.06725672; 2.832581
0.7074466; 0.02058728; 2.873325
0.7865102; 0.1248086; 2.876969
0.6137536; -0.1472513; 2.889971
0.5229009; -0.3347; 2.937189
0.4141731; -0.2706187; 3.033478
0.4011472; -0.3018103; 3.032903
0.347031; -0.309138; 3.110688
