HandRight.X;HandRight.Y;HandRight.Z;HipCenter.X;HipCenter.Y;HipCenter.Z;ElbowRight.X;ElbowRight.Y;ElbowRight.Z;
0.07288842;-0.568786;3.309049;-0.111226;-0.4040891;3.501448;0.07852355;-0.3686211;3.511114;
0.0792133;-0.5859669;3.272817;-0.1110832;-0.404356;3.501467;0.07884601;-0.3687024;3.510749;
0.07541959;-0.5730299;3.302125;-0.1110115;-0.4043226;3.501314;0.07900206;-0.3685574;3.510768;
0.0753841;-0.5912488;3.275659;-0.1107886;-0.4038881;3.501339;0.07885195;-0.3680561;3.51215;
0.07550139;-0.5740589;3.305883;-0.1109205;-0.4038716;3.501358;0.07891922;-0.3677068;3.512296;
0.08235522;-0.5739816;3.276143;-0.1109304;-0.4037627;3.50139;0.0777157;-0.3669415;3.509659;
0.0750415;-0.5833523;3.278619;-0.1109113;-0.4037243;3.501391;0.07769886;-0.3670093;3.509781;
0.07773064;-0.5794006;3.276845;-0.1108079;-0.40383;3.501365;0.07769858;-0.3670096;3.509781;
0.08055918;-0.5727776;3.274525;-0.1106908;-0.403534;3.501391;0.07777946;-0.3673643;3.50944;
0.08084859;-0.5754898;3.271822;-0.1105905;-0.4033138;3.50128;0.07874187;-0.3720629;3.508933;
0.0802773;-0.5768678;3.272011;-0.1105768;-0.4033289;3.501279;0.07877789;-0.3719779;3.508846;
0.07812443;-0.5664677;3.294264;-0.110567;-0.4030081;3.501659;0.07886194;-0.3726009;3.509398;
0.08022412;-0.5803517;3.275114;-0.110583;-0.4029978;3.501656;0.07877352;-0.3724387;3.509342;
0.07828926;-0.567619;3.294374;-0.1106352;-0.4030163;3.501656;0.0784945;-0.3717698;3.509508;
0.07744755;-0.5865033;3.277208;-0.1105983;-0.4032022;3.501736;0.07863618;-0.3721478;3.508966;
0.07758471;-0.5900812;3.279376;-0.110658;-0.4033669;3.50171;0.07857793;-0.3721698;3.50893;
0.07912184;-0.5882032;3.276211;-0.1107728;-0.4034637;3.50177;0.07936576;-0.3746842;3.508655;
0.07872833;-0.5867013;3.275999;-0.1107228;-0.4036622;3.501953;0.07896467;-0.3743139;3.50863;
0.07740628;-0.5702807;3.296638;-0.110789;-0.403933;3.502203;0.07923181;-0.3723921;3.511286;
0.07690691;-0.570261;3.295523;-0.1106116;-0.4040852;3.502315;0.07952324;-0.3718665;3.510494;
0.07648906;-0.5703523;3.295592;-0.1106087;-0.404103;3.502432;0.0795331;-0.3695926;3.511866;
0.07494287;-0.5720624;3.298464;-0.1106345;-0.4041484;3.502458;0.07962055;-0.3691559;3.512362;
0.07816835;-0.5601627;3.293787;-0.1106175;-0.404101;3.502583;0.07963608;-0.3690037;3.512636;
0.07044052;-0.5905531;3.283039;-0.1104933;-0.4040273;3.502988;0.07946927;-0.3698954;3.513065;
0.07069736;-0.5898765;3.28243;-0.1105393;-0.4040524;3.503022;0.07931485;-0.3692187;3.51348;
0.07147447;-0.5868756;3.282229;-0.1106588;-0.4038154;3.503477;0.07856193;-0.367344;3.514676;
0.0720609;-0.5854362;3.281988;-0.1108039;-0.4037091;3.503641;0.07855676;-0.3673375;3.514755;
0.0726148;-0.5847964;3.281904;-0.1107375;-0.4037663;3.503525;0.07954808;-0.3640866;3.516876;
0.07195444;-0.5739076;3.297478;-0.1108465;-0.4036201;3.503672;0.07981192;-0.3638956;3.516398;
0.07185666;-0.5862524;3.285763;-0.1108593;-0.4036177;3.503709;0.0796707;-0.3641785;3.516453;
0.07534344;-0.571696;3.292456;-0.1108129;-0.4036165;3.503755;0.07978553;-0.3640645;3.516649;
0.07581075;-0.57139;3.292346;-0.1108612;-0.4035655;3.504044;0.07978633;-0.3644234;3.516374;
0.07569475;-0.5810457;3.281947;-0.1108378;-0.4036451;3.50403;0.07952404;-0.3646759;3.516292;
0.07616714;-0.6072168;3.267531;-0.110714;-0.4038355;3.504243;0.07871382;-0.3658743;3.515282;
0.07462924;-0.6086465;3.26705;-0.1106143;-0.403679;3.504379;0.07859851;-0.3661773;3.515118;
0.07623463;-0.6106926;3.26846;-0.1107303;-0.4038242;3.504359;0.07835779;-0.3662792;3.514546;
0.07588291;-0.5800403;3.285479;-0.1107658;-0.4036657;3.504446;0.07843111;-0.3662665;3.514547;
0.07723484;-0.5803747;3.280719;-0.1108626;-0.4037341;3.504303;0.07836109;-0.3663846;3.513702;
0.0777932;-0.5805286;3.280512;-0.1108017;-0.4037303;3.504643;0.07854694;-0.3666955;3.513532;
0.07594016;-0.5738224;3.296507;-0.1108201;-0.4036994;3.504609;0.07842569;-0.3663588;3.514011;
0.08190415;-0.5801157;3.268983;-0.110847;-0.4037862;3.50455;0.07855376;-0.3667111;3.512802;
0.07738458;-0.590911;3.276367;-0.1108539;-0.4036582;3.504588;0.07876473;-0.3666128;3.512903;
0.07437406;-0.5768775;3.303891;-0.1108674;-0.403667;3.504596;0.07854728;-0.3667774;3.512656;
0.0751454;-0.5912133;3.286346;-0.1109205;-0.4035988;3.504664;0.0785307;-0.3667112;3.512621;
0.07587387;-0.573632;3.304723;-0.1109107;-0.403577;3.504667;0.07849151;-0.3667796;3.512664;
0.08113983;-0.5829923;3.282506;-0.1109031;-0.403545;3.504641;0.07844027;-0.3667616;3.512726;
0.07952417;-0.5836051;3.283279;-0.11091;-0.4035285;3.50462;0.0782548;-0.3676805;3.511687;
0.07576109;-0.596241;3.286123;-0.1109668;-0.4036165;3.504592;0.07822426;-0.3688486;3.511027;
0.07597508;-0.5911685;3.284852;-0.1108592;-0.4036397;3.504509;0.07815649;-0.3681641;3.511503;
0.07886892;-0.5840533;3.281751;-0.1108617;-0.403855;3.504458;0.07851965;-0.3681484;3.51149;
0.07709084;-0.5700432;3.305599;-0.1108406;-0.4038673;3.504445;0.07888074;-0.3678198;3.512174;
0.07610711;-0.5714663;3.302897;-0.1107833;-0.4038486;3.504495;0.07900467;-0.3675793;3.511836;
0.0762926;-0.5708991;3.300938;-0.1109053;-0.4038573;3.504385;0.07880879;-0.3676951;3.511617;
0.07662296;-0.5701885;3.29907;-0.1108902;-0.4038547;3.504363;0.07885739;-0.3669308;3.511222;
