HandRight.X;HandRight.Y;HandRight.Z;HipCenter.X;HipCenter.Y;HipCenter.Z;ElbowRight.X;ElbowRight.Y;ElbowRight.Z;
0.1445434;-0.4120232;3.314388;-0.06047409;-0.4361727;3.661267;0.1646643;-0.3448646;3.611768;
0.1479086;-0.4094672;3.344949;-0.06095348;-0.4362515;3.661645;0.1321001;-0.3300248;3.659489;
0.1470964;-0.4060948;3.331693;-0.06153223;-0.4362249;3.661755;0.1305918;-0.3321019;3.657444;
0.1469094;-0.405671;3.330956;-0.06136244;-0.4362997;3.661773;0.1319945;-0.3326442;3.662678;
0.1473043;-0.4062722;3.337855;-0.06135556;-0.4364056;3.66195;0.1330426;-0.3324596;3.662255;
0.1477535;-0.4055049;3.33992;-0.06136538;-0.4364254;3.661956;0.1574171;-0.3430998;3.627077;
0.150661;-0.4051621;3.320253;-0.0614511;-0.4354556;3.662443;0.1374641;-0.3327968;3.657553;
0.1757918;-0.4372595;3.302319;-0.06159273;-0.4355864;3.662404;0.151516;-0.3551858;3.614819;
0.1499165;-0.4059066;3.327989;-0.06276347;-0.4397302;3.661255;0.1363889;-0.3426087;3.661269;
0.1496077;-0.4057524;3.328586;-0.06222321;-0.4379854;3.661637;0.1674614;-0.3438093;3.627492;
0.1498441;-0.4058868;3.3287;-0.06173697;-0.4378709;3.661936;0.1594541;-0.3485765;3.623789;
0.1503253;-0.404669;3.337715;-0.06126126;-0.4367694;3.662009;0.1640291;-0.3494282;3.602057;
0.1500043;-0.4046705;3.337439;-0.06118095;-0.4366015;3.661844;0.1655027;-0.3431394;3.614708;
0.1493083;-0.4042753;3.324281;-0.06117502;-0.4365954;3.661791;0.1665793;-0.3430904;3.612766;
0.1486839;-0.4048259;3.330831;-0.061278;-0.4364703;3.661894;0.1380478;-0.3350016;3.654615;
0.1481226;-0.4029923;3.34922;-0.06123884;-0.4362928;3.661995;0.1431265;-0.350839;3.621948;
0.1490736;-0.4064604;3.323691;-0.06133834;-0.4375445;3.661487;0.1375893;-0.3307111;3.657372;
0.1504526;-0.4047908;3.310107;-0.0612534;-0.4378752;3.661299;0.1359843;-0.3314112;3.656087;
0.1469039;-0.4072849;3.333937;-0.06116358;-0.4382332;3.661406;0.1595064;-0.3417536;3.641312;
0.1467541;-0.4065168;3.330469;-0.06114855;-0.4382183;3.661407;0.1619994;-0.3468063;3.629155;
0.1472951;-0.4041752;3.343;-0.06132463;-0.4377058;3.661853;0.1316849;-0.3304342;3.66459;
0.1490524;-0.405215;3.336358;-0.06126088;-0.4376176;3.661754;0.1329133;-0.3311966;3.663698;
0.1481966;-0.4051792;3.335709;-0.06120488;-0.437389;3.661708;0.1334482;-0.3303128;3.662909;
0.1481343;-0.4054711;3.33581;-0.06118046;-0.4373209;3.661736;0.1324573;-0.335957;3.661799;
0.1459415;-0.4045659;3.32852;-0.06132096;-0.4371235;3.661704;0.1586173;-0.3528596;3.612317;
0.1491022;-0.4045039;3.317192;-0.06150682;-0.4369931;3.661666;0.13213;-0.3427665;3.646907;
0.1471578;-0.4047266;3.321537;-0.06151029;-0.4370308;3.661796;0.1569839;-0.3397931;3.629888;
0.1471437;-0.4046885;3.321553;-0.061357;-0.4372365;3.661773;0.1610114;-0.341206;3.625166;
0.1461996;-0.4056845;3.324373;-0.06113835;-0.4375466;3.661523;0.1615358;-0.3414539;3.625242;
0.147089;-0.4060445;3.33094;-0.06117689;-0.4374765;3.661461;0.1674386;-0.3418767;3.630734;
0.1470435;-0.4056949;3.329937;-0.06136004;-0.4372913;3.66152;0.1411518;-0.3319126;3.649169;
0.1470563;-0.4058024;3.329961;-0.06135668;-0.4372965;3.661483;0.1385878;-0.3316749;3.65234;
0.1475919;-0.4059782;3.329951;-0.06128991;-0.4360361;3.661902;0.1380362;-0.3312077;3.652623;
0.1473949;-0.4061539;3.328837;-0.06131431;-0.4361223;3.661866;0.1628291;-0.3387154;3.624257;
0.1473903;-0.4062198;3.327828;-0.06229544;-0.4356392;3.661692;0.1614146;-0.3403471;3.622006;
0.1477022;-0.4063163;3.329175;-0.06229199;-0.4357066;3.661702;0.1602888;-0.3430608;3.6201;
0.1455434;-0.4035203;3.343904;-0.06246048;-0.4359268;3.661725;0.163456;-0.3421747;3.625405;
0.1453047;-0.4047231;3.343235;-0.0623608;-0.4358398;3.661745;0.1625358;-0.3400143;3.624819;
0.1492356;-0.4046838;3.33025;-0.06211739;-0.4360651;3.661896;0.1593478;-0.3434013;3.620935;
0.1501694;-0.4066596;3.322504;-0.06202659;-0.4361731;3.661789;0.1632967;-0.3433082;3.618526;
0.1496388;-0.4060911;3.321278;-0.06267142;-0.4353201;3.662633;0.1517375;-0.3480059;3.614339;
0.1490582;-0.4059154;3.322903;-0.06246342;-0.4353249;3.66231;0.157526;-0.3451333;3.615862;
0.1489179;-0.4057904;3.322907;-0.06226863;-0.435449;3.662237;0.1362322;-0.3330356;3.666138;
0.1461301;-0.4016125;3.355338;-0.06187151;-0.4355465;3.662095;0.1484795;-0.3481817;3.609128;
0.1923719;-0.3439021;3.355938;-0.06171402;-0.4352385;3.66218;0.1299611;-0.3314465;3.655948;
0.1489506;-0.4037836;3.323379;-0.06166404;-0.4354336;3.662081;0.1311871;-0.3322966;3.657354;
0.1497081;-0.404879;3.322776;-0.06169847;-0.4402094;3.659857;0.1312682;-0.3342744;3.657722;
0.1503081;-0.4049663;3.320734;-0.06122609;-0.4392568;3.660196;0.1313601;-0.3340993;3.657667;
0.150059;-0.4051121;3.322171;-0.06108134;-0.4392714;3.660161;0.1360401;-0.3332747;3.65336;
0.1503295;-0.4052171;3.322437;-0.06020225;-0.44028;3.660011;0.1754754;-0.3396024;3.623938;
0.1524633;-0.4038847;3.329533;-0.05994748;-0.4402151;3.660244;0.1740726;-0.3316339;3.630677;
0.1543407;-0.4088495;3.330231;-0.05924919;-0.4391426;3.659979;0.1731798;-0.3327473;3.630787;
0.1542376;-0.4088066;3.324098;-0.0592717;-0.4391057;3.659992;0.1737166;-0.3338869;3.629478;
0.1547331;-0.4021072;3.359852;-0.05892856;-0.4389499;3.65991;0.1326064;-0.3492358;3.642713;
0.1551389;-0.4097756;3.33924;-0.0588405;-0.4390395;3.659885;0.1767199;-0.331948;3.625723;
0.1552782;-0.4081581;3.341516;-0.05882353;-0.4387985;3.660078;0.1313642;-0.3430605;3.636472;
0.1553246;-0.4070715;3.343064;-0.05879606;-0.4387829;3.660064;0.1326188;-0.3396609;3.641798;
